year,odometer,manufacturer_id,fuel_id,transmission_id,type_id,age_car,price
2014,103059,2,2,0,2,11,259744.2252816853
2002,47144,1,1,0,3,23,213723.28325699735
2001,295010,3,1,0,0,24,185520.45432370921
2003,125607,0,1,0,0,22,204543.03718244922
2013,33317,5,3,0,5,12,284854.0406329731
2017,158215,7,3,0,3,8,273812.87071928394
2021,229134,1,0,0,1,4,273350.2990129887
2012,71924,0,1,0,0,13,245099.07072893277
2003,184561,3,2,0,0,22,199050.28252732623
1998,261601,4,2,0,1,27,176938.81444918853
2020,77276,0,0,1,2,5,291813.682200477
2021,69832,5,0,0,1,4,314774.90137428447
1998,30440,3,2,1,1,27,211257.6478113352
2016,79540,2,0,1,1,9,270252.0967901575
2001,243662,5,1,0,5,24,190658.54965995054
2009,116050,7,0,0,0,16,253892.86511670958
2020,50564,1,2,0,3,5,292033.1358245641
2017,195107,4,1,1,0,8,262502.2770676709
2019,229918,2,0,0,2,6,265296.1088580885
2009,258252,1,1,0,3,16,219547.89461619296
2011,134202,0,2,1,1,14,240712.28775252617
2002,126583,4,0,1,4,23,205961.30584233586
1998,182802,0,0,0,3,27,163839.65830144408
1998,57833,6,2,1,5,27,201929.31625774168
2018,32044,7,0,1,1,7,313251.4683489476
2020,77017,6,1,0,5,5,305954.1322063363
2013,184703,0,2,1,0,12,237390.2966457296
2020,80971,5,0,1,1,5,297647.9860900615
2017,251410,2,1,1,4,8,244052.09656602825
2001,122704,3,0,1,2,24,208744.4997978412
2020,139108,1,1,0,3,5,282465.0742771931
2013,260849,2,0,1,4,12,238196.57960055512
2017,91019,0,0,0,0,8,260155.79717774145
2011,27767,4,1,0,4,14,260716.60978265567
2019,292822,1,1,1,4,6,252192.91812419618
2018,145168,6,2,0,0,7,276794.31148715934
2014,221629,2,0,0,4,11,241557.3857104885
2004,39289,5,2,1,5,21,237045.3567898947
2012,255994,4,0,0,2,13,228242.89821944182
2016,74390,4,1,0,1,9,281464.6406292211
1999,184472,2,2,0,4,26,173371.55752195185
2018,185206,2,3,0,3,7,265818.50705148955
1998,114191,0,0,1,3,27,180651.64268285094
2015,47408,0,2,0,3,10,264584.2171191321
2014,53971,0,0,0,0,11,265152.89531632874
2008,124517,3,0,0,0,17,237149.17321912115
2011,42675,2,3,1,0,14,259511.73536558205
2012,83460,4,0,1,0,13,262471.049316706
2020,101245,5,1,0,4,5,294012.1338938243
2011,155999,1,3,1,4,14,235293.49990798155
2008,278301,6,1,1,3,17,218444.7429263583
2002,96359,7,2,1,1,23,222207.35038885288
2015,59634,6,1,0,2,10,283424.2469788124
1998,220039,6,2,0,2,27,179818.9190035118
1998,93453,7,0,0,1,27,204529.7220190301
2013,255653,7,1,0,4,12,246989.49644533015
1999,167482,6,2,0,5,26,197712.64219325958
2009,57664,7,3,1,1,16,255972.81858120882
2009,167591,6,2,0,2,16,243419.444590008
2019,56897,2,0,0,1,6,294003.23328113416
2011,252519,6,0,1,4,14,242418.78541606772
2006,225252,1,1,0,5,19,198646.31624626997
2001,267860,0,3,0,2,24,170397.2324357818
2003,44527,1,2,1,0,22,222071.7628486079
2022,294029,3,3,0,1,3,272297.08287561854
2014,287034,4,3,0,5,11,236138.9027955017
2006,285161,7,3,0,1,19,205881.5654168829
2009,164538,7,1,0,0,16,246838.8232230434
2000,91155,2,2,0,5,25,187927.6057815969
2006,92556,5,3,1,1,19,235908.51305267127
2009,213959,6,1,1,1,16,228418.14365823552
2000,92258,6,0,1,1,25,214965.58939968375
2007,206298,5,1,1,0,18,222801.27090156343
2021,207909,0,2,0,0,4,268962.97184743616
2005,139731,2,0,1,1,20,216834.43806812484
1999,86585,3,2,0,3,26,203125.730843425
2011,109366,4,1,1,0,14,245281.66234435313
2018,140419,7,2,1,2,7,288658.24679001304
1999,99529,2,3,0,3,26,191355.85967382815
2017,30177,6,3,1,4,8,299750.0863036812
2013,62401,5,2,1,0,12,269888.761794384
1999,142150,0,1,1,0,26,174410.8719285654
2017,224105,6,0,0,3,8,267019.0059311027
2006,286771,6,1,0,5,19,216013.50500814535
2008,231339,0,3,0,5,17,219909.2960294464
2000,257461,2,3,0,3,25,178700.2107645068
2012,149073,6,3,0,5,13,261088.33995359036
2004,181721,5,2,1,4,21,209215.4896794233
2019,297454,5,0,0,2,6,260374.28645999992
2005,159221,4,0,0,5,20,216737.11621033747
2001,60293,3,2,1,4,24,211946.2552819854
2009,132968,5,1,1,3,16,237633.983625317
2012,191391,2,3,1,1,13,240776.2823381838
2002,160472,2,0,1,1,23,199736.0220067568
1999,204715,6,0,0,2,26,195925.91738558098
2021,210021,5,0,1,0,4,286575.66216954985
2002,161957,2,0,1,3,23,193959.39946717923
2016,87096,0,0,1,3,9,266308.0068795243
2014,238481,1,3,1,2,11,237646.7741944911
2014,179537,4,2,0,4,11,261416.47516801945
2015,97110,3,0,0,5,10,273293.6645779646
2011,180752,1,2,0,4,14,233273.96402284855
2013,247919,4,2,1,2,12,233971.71363609386
2004,291229,6,2,0,1,21,197720.79311224198
2010,124213,4,1,0,1,15,239344.46452474807
1998,200465,4,3,0,1,27,187684.4190350557
2015,187261,3,3,0,0,10,241016.07719876769
2007,32972,1,3,0,2,18,233591.9130734363
2007,51136,7,2,1,5,18,255073.85338970454
2021,31814,6,0,0,3,4,315651.2348909797
2005,250416,7,1,0,5,20,207270.89940133394
2011,104007,0,1,0,1,14,235359.80737196357
2020,47863,0,3,0,5,5,291141.8626339667
2011,26293,0,2,0,1,14,250143.27960257608
1998,142723,0,1,0,2,27,179737.55104366151
2008,165411,7,2,0,4,17,243342.05521741294
2003,232138,6,3,0,3,22,196112.9195271453
2008,240881,7,2,0,4,17,226605.1901437946
2012,172908,1,0,1,5,13,240324.546437782
2009,27445,1,2,1,1,16,247304.90035885206
2012,82905,1,2,0,3,13,250915.43019409402
2014,54165,6,0,0,4,11,281027.7118345813
1999,47024,3,1,1,2,26,209909.3466530288
2001,29581,4,0,0,2,24,218314.6849439473
2019,171867,6,1,0,5,6,278966.2427582093
2016,125141,6,3,0,3,9,278210.3951021091
2005,237753,7,2,1,2,20,209755.6167848748
2009,273566,5,1,1,4,16,223514.51617918938
2013,79299,2,1,0,1,12,256428.33230918174
1999,66709,5,0,1,3,26,201697.28117441572
2002,51356,3,1,0,3,23,217404.910828523
2011,22414,0,0,1,1,14,246571.66909370048
2004,91463,1,3,1,2,21,220445.54573319448
2022,262992,2,0,0,2,3,270641.5588998117
2020,227797,2,3,0,0,5,267497.2532361547
2005,206848,7,2,0,0,20,221812.14906582143
2003,247194,1,1,0,1,22,185991.5708774889
2018,145628,2,0,1,4,7,263877.7903186629
2020,78608,4,3,0,4,5,299891.3912630758
2004,279010,7,0,1,0,21,192860.77951449054
2015,288264,2,0,0,5,10,233304.23522997962
2018,81915,4,3,1,2,7,290054.85967642325
2012,130984,4,1,1,3,13,247160.33083467605
2011,235264,0,2,0,2,14,221967.5729143896
2021,90899,3,3,0,5,4,297872.4893073518
1998,296289,1,0,1,2,27,156802.20801356272
2010,89333,2,0,1,1,15,236467.7562452095
2004,130678,7,2,1,5,21,233521.56502593128
2005,291798,5,2,0,0,20,196611.9338991256
2002,51639,6,2,1,2,23,233294.90241738982
2006,157549,5,0,1,2,19,226431.1150004732
2015,281609,2,1,1,5,10,236690.51152253448
2012,51373,2,2,1,2,13,259742.50517791006
2022,275786,2,1,0,3,3,275284.26126131567
2022,132827,5,0,0,2,3,306289.48985717626
2006,64609,7,2,1,5,19,248446.0239930436
2007,208560,5,3,1,0,18,219009.8791155268
2002,141625,0,3,0,5,23,192266.51327576544
2012,37466,5,3,0,1,13,275781.16934198845
2008,257753,5,0,1,1,17,225607.37293714331
2010,254711,4,1,0,1,15,220585.56795797285
2021,285560,6,3,0,0,4,272113.9590074924
1998,179344,6,1,0,0,27,197026.6196895208
2016,73665,1,3,1,0,9,270381.20961889834
2019,53779,3,2,0,1,6,296800.1040470233
2019,195339,0,1,0,0,6,254165.02370888507
2016,272912,3,3,0,1,9,244698.26821916562
2003,226786,3,2,0,0,22,204050.91215835305
2017,73077,4,1,0,1,8,285484.02651473845
2009,156294,3,1,0,1,16,231395.8844620236
2011,299298,0,3,1,5,14,216252.4415979641
2019,221975,4,2,1,0,6,269589.53884909005
2017,217412,0,0,1,1,8,248713.4709411362
2014,212656,1,0,0,4,11,234006.68703295337
2013,183134,0,1,1,4,12,237901.7958770705
1998,291520,5,0,0,4,27,172431.56712100233
2020,96261,5,2,0,3,5,306244.54839284776
2007,238601,1,1,1,1,18,216152.52466118312
2000,230457,2,3,1,1,25,182671.41418011635
2016,38717,5,0,1,1,9,293954.11473730067
2012,229023,5,3,0,3,13,247355.7845463257
2011,51613,0,0,0,1,14,242176.76133410935
2002,247236,0,0,0,1,23,165824.75581643323
2017,93867,0,0,0,1,8,272423.6725610241
2011,262435,3,2,0,5,14,229024.07443308158
2012,145120,3,0,0,4,13,245369.67781377197
2017,259596,0,3,0,2,8,252209.90481125723
2008,214597,6,3,0,5,17,225880.71986494405
2004,66997,0,1,0,0,21,222002.50224263998
2022,221659,4,2,0,1,3,277399.0827738393
2020,296278,2,2,0,1,5,252968.8178702359
1998,76692,2,2,0,1,27,186303.46411129532
2014,239909,2,2,0,4,11,246423.78114555168
2016,284442,1,2,1,3,9,235512.47986192143
2020,21008,6,3,0,5,5,317578.79563409317
2009,197106,3,3,0,4,16,237439.4741122589
2016,28293,1,3,1,0,9,288286.2968081554
2008,239989,3,0,0,2,17,204202.58517033036
2005,26748,5,0,0,1,20,235379.73127745188
2014,69362,1,0,0,3,11,280073.68584825326
2018,284073,2,1,0,5,7,253352.96819159357
2002,142189,4,2,0,0,23,209585.5077002734
2017,128975,0,3,1,4,8,255919.2630955155
2013,93784,5,0,1,4,12,262620.6509265303
2001,125471,2,0,1,4,24,206611.72202638822
2007,227339,6,1,0,4,18,228518.25194615521
2017,150506,7,1,1,5,8,288037.4067718627
2003,109117,7,2,0,5,22,221694.45835257802
2001,61275,2,2,0,2,24,210042.5929341366
2003,86380,4,3,0,2,22,213881.23116053914
2021,173174,7,2,1,1,4,300830.72404956695
1999,296284,5,2,1,0,26,174539.93115582762
2003,235647,0,0,0,4,22,182422.9932619149
2022,40641,0,3,1,3,3,310211.8413483157
2001,124280,6,3,1,2,24,198803.67367704096
2014,148463,2,2,0,1,11,260526.14030582126
2006,160867,4,0,1,5,19,214402.09674624068
2008,214426,5,3,0,1,17,229112.47568000827
2003,93565,7,0,1,4,22,225317.63611336006
2019,221852,3,0,0,0,6,262188.2084069855
2001,239672,1,0,0,3,24,184364.2459189384
2015,277427,6,2,0,1,10,253069.66828136952
2002,30040,2,3,1,0,23,229310.00257088023
2018,104977,3,1,0,5,7,278796.0322488354
2011,27588,5,1,0,1,14,271619.5517539002
2006,153351,7,3,1,3,19,234902.32726113137
2015,47428,1,1,0,5,10,275043.42914783367
2021,239389,4,2,1,0,4,271131.6800620195
2008,265258,3,2,0,1,17,211257.3452861521
2013,261062,5,0,1,1,12,238739.90480112043
2022,241699,5,2,1,5,3,290101.5847976106
2020,75564,3,2,1,5,5,291134.17086904397
1998,262556,1,3,0,1,27,173368.9547732799
2018,74382,1,0,1,1,7,281795.379891831
2003,264270,7,3,1,2,22,198290.7321098693
2010,260686,5,3,0,1,15,229152.34354624545
2006,117729,2,0,0,3,19,218038.42353829514
2000,41726,6,0,0,0,25,209560.7989662432
1998,202434,4,3,0,0,27,176852.5990020726
2014,56480,0,2,0,0,11,257628.90542896584
2002,186203,7,0,0,5,23,206951.37647826894
2016,113951,7,1,1,2,9,288213.54740244936
2002,165251,0,2,0,2,23,195096.62235411833
2004,44953,3,1,0,4,21,235010.4331760019
2014,273982,5,1,0,2,11,247354.73355675215
2007,226735,7,0,0,0,18,221891.8283637427
2012,279615,5,1,1,2,13,237378.29224574508
2001,205850,7,2,0,0,24,203892.5441279428
2015,28076,2,2,0,1,10,279479.8725770688
2008,225550,7,0,1,5,17,226716.71707315042
2016,79658,7,2,0,2,9,283225.7220231014
2007,207543,6,3,1,3,18,227805.8688262856
2018,93222,3,1,0,0,7,285727.6747976181
2004,205871,0,2,1,2,21,203535.43151112742
2001,221321,3,0,1,5,24,184550.10335497835
2001,148881,0,0,0,0,24,179714.48629921605
2011,279445,7,3,0,4,14,229869.01879035364
2016,148640,5,3,0,2,9,281556.1378701153
2015,163614,7,3,0,0,10,274013.5610127875
1999,46089,4,0,1,0,26,201258.3370755893
2015,202959,0,1,0,1,10,252428.77817283853
2012,199627,1,1,0,2,13,228312.16190504126
2021,40738,4,0,0,4,4,316743.1098648203
2016,145557,6,3,1,0,9,275460.4912898265
1998,246695,3,2,1,2,27,172333.04035152096
1998,183437,6,1,1,3,27,187138.76749404814
2014,108009,4,0,1,2,11,266065.1380975692
1998,126813,3,0,0,1,27,198978.14108483656
2007,135054,4,2,0,2,18,230665.74699445366
2012,255671,5,0,0,5,13,229803.7717651943
2021,63903,1,1,0,5,4,291787.71313983545
2019,43264,1,1,0,4,6,291681.7636670219
2010,263856,5,3,1,1,15,229894.19349725737
2000,216965,4,3,0,3,25,186627.40313749562
2000,23329,5,0,0,5,25,224550.2787553036
2000,134237,5,0,1,0,25,205535.22386452917
2015,207496,6,2,1,1,10,269975.0702336248
2000,250196,4,0,1,5,25,176650.76177100648
2018,164639,1,3,1,2,7,267306.56948389666
2001,133493,2,2,0,1,24,189874.93680802424
2011,207845,4,1,1,5,14,230827.52191545913
2004,66660,0,3,1,5,21,211264.3223719891
2015,197435,6,3,1,1,10,269839.67955119006
2007,199181,1,1,0,4,18,209231.49399034464
2008,115065,2,2,1,5,17,231436.97748793723
2004,57223,6,0,0,5,21,229571.1001670512
2012,181316,1,2,0,0,13,239104.47784707957
2011,56448,6,1,1,2,14,266281.4859092007
2010,261168,0,2,1,0,15,215747.75301114056
2008,239147,4,0,1,4,17,223807.17316497836
2003,100948,2,2,1,5,22,206844.85290250002
2012,82771,1,1,0,0,13,248232.44407103115
2003,150642,5,1,0,5,22,216219.8308803931
2017,207089,6,3,0,2,8,274316.10845771944
2009,252201,3,2,1,0,16,219603.60876123296
2016,42693,6,3,1,2,9,289453.71543131093
2003,100227,1,2,1,4,22,209705.62709713267
2005,33388,7,1,1,5,20,252254.85260540905
2021,116303,4,1,1,3,4,302655.1315764917
1998,46180,6,1,0,0,27,210096.4179351193
2001,106108,3,1,1,1,24,202780.5345490981
2015,232040,2,2,1,3,10,249930.8531344272
2012,131033,7,0,0,2,13,265723.59917646216
2007,136631,3,3,1,2,18,224863.94321811467
2021,204412,6,3,0,0,4,291840.5340592153
2011,194262,7,2,0,0,14,246777.2125287914
2010,116769,2,2,1,3,15,242126.44848298928
2013,249055,1,3,0,4,12,242344.98554366743
2017,97976,0,3,1,5,8,273609.43134626455
1999,137810,6,2,0,1,26,199722.6438051216
1998,86324,1,1,0,2,27,187640.605560947
2001,199797,2,2,0,5,24,194535.24436970818
2017,76469,2,3,1,5,8,278963.7476243713
2004,290106,5,0,1,2,21,212130.7167950816
2014,245168,2,3,0,2,11,240205.40715499604
1999,20405,7,3,1,1,26,226604.77734634458
2002,107176,2,1,1,0,23,208447.71237059546
1998,202893,5,0,1,5,27,176210.4137682026
2008,244819,4,3,1,3,17,212755.19478744204
2017,274967,4,0,1,3,8,255642.30862817404
2022,152200,7,3,0,1,3,309856.0549480868
1998,159929,1,2,0,1,27,175026.72866114962
2015,27547,1,0,0,2,10,263696.7538869753
2009,281674,7,2,1,3,16,228325.71262670087
2000,120490,5,0,0,4,25,203365.16096108084
2021,63174,0,0,0,2,4,296406.4939709215
2011,217623,1,1,1,5,14,231998.08696137404
2014,173103,5,3,1,5,11,255898.23378541143
2010,77567,5,0,1,5,15,251558.6225436222
2010,91284,6,1,1,3,15,251728.1183666932
2019,153907,7,0,1,5,6,293537.75950634724
2002,245800,7,2,0,4,23,195037.0968267952
2019,25190,1,3,1,5,6,279951.1137595714
2022,37751,5,1,0,1,3,327312.2461627361
2001,177507,5,2,0,5,24,203408.63732701246
2014,32953,1,1,1,2,11,274192.8761312894
2015,157121,3,0,0,5,10,257041.19265156108
2016,33597,7,3,1,0,9,295622.1626926184
1998,276977,5,1,1,1,27,168468.24486605203
2016,287885,4,0,0,2,9,253204.31008981355
2020,235371,0,1,1,1,5,259568.0507382656
2018,169387,3,1,1,3,7,274708.02690063656
2006,252131,3,3,1,2,19,204607.8846789776
1998,214661,2,0,0,5,27,169024.3982770876
2007,107182,3,3,0,2,18,233101.76371295715
2017,72059,1,2,0,1,8,268225.31395878165
2001,285250,5,1,1,4,24,174574.6654688239
1998,142093,4,1,1,5,27,182942.9613362908
2016,235577,0,2,0,5,9,242953.88431052552
2016,206015,4,1,0,1,9,256966.67270588875
1999,167293,5,1,1,4,26,193596.19044995384
2017,114526,0,0,1,2,8,263459.72982344235
2018,121847,5,2,1,4,7,284834.9872929659
2016,296883,5,0,0,5,9,256345.6688874212
2004,230235,6,3,0,1,21,207341.70866185715
2019,282568,3,1,0,5,6,261378.5928911424
2016,118984,1,0,0,4,9,266070.9023039556
2016,165090,0,0,0,2,9,255009.95038772238
1999,74484,1,3,0,1,26,197282.27217500278
2015,180846,7,0,0,0,10,264153.1803977814
2013,82435,6,1,0,5,12,267493.69997379294
2014,69870,2,0,1,4,11,264202.1896955488
2022,162787,5,2,1,4,3,295889.9103961122
2011,89716,2,3,0,3,14,258062.08814434413
2010,203229,6,3,0,3,15,244884.22452532456
1998,41274,4,2,0,1,27,207179.21872573963
2012,232456,0,2,0,1,13,221014.61217102202
1998,71786,6,2,0,5,27,208842.346264267
2001,200990,4,2,1,2,24,194748.4078684566
2007,70100,1,0,0,0,18,224220.46469907477
1999,198571,7,2,0,0,26,200174.79775629623
2012,145637,6,2,1,1,13,259420.23453310362
2007,75862,3,2,1,0,18,234816.31505564495
2003,154203,5,0,1,0,22,217592.0210891748
2021,63586,3,3,1,4,4,304537.4815720924
1999,93542,4,1,1,4,26,208719.84352144765
2022,92830,7,2,1,3,3,321838.91482018307
2003,245027,5,2,1,2,22,205436.0661334658
2021,121322,3,0,1,5,4,282148.884772468
2015,191466,7,0,0,5,10,267456.1948840314
2012,198706,1,2,0,5,13,227358.70667201027
2009,128327,6,1,0,4,16,243145.76807458524
2015,106005,5,1,1,2,10,282098.9601521227
2015,251413,3,3,1,4,10,240411.48235390487
2013,130192,4,3,1,5,12,267447.9095103502
2020,80540,0,2,0,1,5,293396.5582491704
2022,45182,5,2,0,4,3,313267.5858755555
2022,206665,1,2,0,4,3,277990.0969599807
2009,278314,2,2,1,1,16,216296.9538754076
2017,207635,6,3,1,1,8,268929.35548774176
2007,250035,0,1,1,3,18,204507.96972309914
2000,184950,2,2,1,0,25,179929.4022271365
2021,280464,1,1,0,3,4,263343.26683852007
2015,73060,4,2,1,2,10,277122.0891371619
2009,62661,4,0,1,0,16,243688.43957501117
2017,205483,1,3,0,5,8,256800.06408719785
2018,23696,3,2,0,4,7,292339.5289870231
2001,25078,2,2,0,2,24,223205.57661645213
2009,255479,6,1,1,5,16,230081.23415341458
2006,179597,1,3,0,2,19,214276.54641299025
2009,216925,3,0,0,1,16,209395.9022805308
2019,217535,5,0,1,3,6,282266.055233175
2010,136892,1,3,0,1,15,230390.1381577741
2000,196329,3,0,0,0,25,191964.78797172455
2012,251921,7,0,0,1,13,242534.3801991108
2017,282086,6,0,0,2,8,259192.8978210234
2008,179123,1,2,0,5,17,215747.26378186722
2012,23046,3,2,0,3,13,266067.4900462789
1999,242769,1,0,1,4,26,172970.4292740451
2003,79869,1,1,0,1,22,205858.33290206367
2012,80307,3,0,0,1,13,242637.91834982458
2012,208166,6,1,0,1,13,248303.87638003236
2018,271187,4,0,0,5,7,262747.9615070474
2014,264990,7,1,1,5,11,249574.1271033699
2005,221911,2,1,0,0,20,203829.31800022884
2021,206901,6,1,0,1,4,296516.6338692918
2012,182386,1,2,0,4,13,227514.22721119947
2011,261774,0,0,1,4,14,215631.25784665238
2006,165558,5,2,1,0,19,219079.01888732135
2006,261370,6,2,0,1,19,219159.4178307113
2011,250093,3,2,1,4,14,235241.99756344588
2018,132223,4,3,0,0,7,279694.8090639416
2002,282262,6,0,0,5,23,195370.080369488
2016,124994,0,0,0,5,9,251947.86969822185
1999,294552,4,1,1,5,26,165209.18186105852
2020,75575,7,2,1,3,5,303949.5659471869
2017,82750,1,1,1,0,8,276850.6153575424
2007,171534,0,2,1,1,18,203105.41378999306
2021,270871,5,3,0,3,4,276028.8225334481
2017,233696,3,0,0,3,8,250296.59210871957
1999,265540,4,3,0,2,26,173168.52427550722
2015,40126,4,1,0,3,10,277401.48832079285
2001,38238,3,2,0,1,24,216870.61077472917
2002,74974,0,2,1,5,23,209932.72583631295
2021,161008,3,0,0,5,4,282253.8414313301
2022,211577,7,1,1,4,3,294527.3478256309
2006,30191,3,0,0,3,19,231926.71961727936
2018,73562,3,1,0,1,7,287141.70837192325
2021,283101,0,2,0,1,4,263156.3904393257
2012,278000,1,3,0,2,13,222425.0275802014
2007,192831,0,1,1,4,18,213384.82378655704
2017,205169,6,0,1,0,8,267216.09150776395
2010,126845,2,3,1,0,15,245859.4243566684
2010,51804,7,1,1,3,15,258451.04459253434
2014,141800,1,3,1,2,11,253767.20986330355
2021,193361,6,3,0,0,4,290063.49853484915
2005,186079,3,1,0,0,20,214366.67039497584
2010,156666,6,0,1,0,15,240397.81607881226
2011,65763,5,3,1,0,14,263276.70511702006
2003,30076,4,1,0,5,22,238397.37111556297
2005,116955,4,3,0,0,20,224480.06437428764
2015,169407,4,3,0,1,10,264816.01068205474
2000,146851,6,1,1,2,25,209149.95213351393
2017,260611,7,3,0,3,8,265212.08399864554
1998,284711,0,3,0,0,27,153068.27544237033
2005,168413,7,2,1,3,20,217067.361268797
2022,198039,7,3,1,2,3,302327.20490644063
2000,230053,1,1,0,1,25,166843.0835639358
2004,45576,4,2,1,0,21,232548.60104984854
2000,201528,7,2,0,5,25,196699.7184855404
2016,110354,1,1,0,5,9,257957.09328887594
2001,175211,6,2,0,3,24,211672.08315043105
2017,238806,1,0,0,5,8,250290.0961078589
1998,265640,2,0,0,2,27,160300.93778652992
2013,129627,4,1,0,2,12,263888.35231538315
1998,114723,2,3,0,2,27,191509.99342342437
2011,252483,7,0,1,3,14,241713.2624047141
2005,98427,4,2,1,4,20,231625.41675634045
2021,99548,4,2,1,3,4,294847.03445480816
2007,246628,2,1,1,0,18,213872.02213465428
2021,234780,2,0,1,5,4,271399.5311938734
2010,117702,1,1,1,4,15,236648.39252143863
2006,198811,0,0,0,3,19,200427.91473927372
2019,290063,4,3,1,0,6,259940.41845299493
2016,294440,1,0,1,3,9,236498.13440860264
2005,187608,3,0,1,1,20,210688.56465216892
2011,295669,7,3,1,4,14,237681.58354214695
2005,80539,1,3,0,2,20,222108.43876757176
2012,135996,2,3,0,1,13,244086.1349778722
2009,146675,6,1,1,4,16,237249.68087136504
2000,132582,1,3,0,0,25,198015.59781357693
2022,54430,1,3,1,5,3,300495.96090572776
2001,233463,5,3,1,0,24,193140.41299670536
2008,177364,2,2,1,4,17,224232.67298951684
2007,104977,3,0,1,1,18,229487.4912557782
2004,72239,7,2,1,3,21,229526.5590558693
2022,263392,5,3,1,3,3,276125.74243112735
2016,75258,0,3,1,3,9,263138.31405389664
2014,270067,6,3,1,2,11,250593.52906716889
2003,248957,3,1,1,0,22,191174.8365230974
2007,147689,6,2,0,3,18,230824.1571854437
2006,233259,1,2,0,3,19,203459.32192297123
2007,261229,0,2,1,5,18,199460.1148449316
2012,293453,7,2,0,4,13,239956.96642871978
2018,172174,2,0,0,5,7,266494.8981280892
2014,128306,7,3,0,1,11,278017.8198531013
2012,61829,5,1,0,3,13,264087.26661558606
1998,66475,5,3,1,0,27,195085.53613109293
2005,201852,7,1,0,1,20,223079.41131437215
2011,85463,3,1,0,0,14,261211.47628134122
2007,259010,7,2,0,3,18,224527.27789504587
2001,33941,0,3,0,0,24,201391.77263974774
2016,64305,2,0,0,1,9,277627.856295943
1999,186951,7,3,1,5,26,202477.65486443118
2014,152194,3,1,0,1,11,245909.60648828506
2010,232602,2,3,1,3,15,220140.32174710132
2014,180155,2,1,1,5,11,246215.53111334995
1999,273188,0,1,1,4,26,161152.5742203989
2004,262739,1,1,1,4,21,187033.85673940624
2018,132994,7,2,1,1,7,280049.5452268877
2013,47495,5,0,1,2,12,278346.40365220985
2004,24700,5,2,1,3,21,236204.56551766966
2000,39834,6,0,0,2,25,223332.39573913798
2015,221158,2,2,0,3,10,248117.5277167951
2008,203199,5,2,0,2,17,220406.3947189233
2005,153195,3,1,0,1,20,215225.98238104107
2019,35570,0,2,0,2,6,287956.480090647
2014,240268,4,1,0,1,11,252968.3586791838
2016,123855,4,3,1,4,9,261767.05251327236
2019,108620,7,2,0,0,6,290816.9628451497
2011,112535,5,1,0,3,14,252808.909101853
2007,295134,4,0,1,1,18,207869.0850002986
2014,261270,7,0,0,2,11,245809.2780526811
2010,87613,3,2,1,1,15,247616.2087082073
2013,220917,6,2,0,1,12,254057.419955777
2021,40405,3,3,0,5,4,312801.48347539094
2021,217355,0,2,1,1,4,270423.91309948603
2009,52964,4,1,0,1,16,248351.4426712074
2009,119550,0,1,0,0,16,222925.95785177726
1999,295723,5,1,1,4,26,170623.13946067367
2012,178277,0,2,0,0,13,242648.07294134892
2014,157585,2,2,1,4,11,249594.7783545645
2005,155116,3,1,0,2,20,219326.85117210305
2012,216376,2,3,1,5,13,248174.23028623586
2010,180275,1,2,0,0,15,225039.46990500615
2005,165896,5,3,1,0,20,223391.0852298092
2016,256506,4,0,1,0,9,252780.3345022347
2011,50807,1,1,0,2,14,254181.19273749093
2007,56882,4,0,1,4,18,239112.37689594566
1999,50467,1,1,1,2,26,199086.23857348802
2022,170942,6,2,1,4,3,301346.95803037216
2012,74169,3,0,0,5,13,254343.4802204909
2018,290624,1,1,0,5,7,255173.22510199202
2003,70657,7,0,1,1,22,231751.759493168
2013,203135,7,1,0,0,12,259262.51525397613
2019,206831,1,0,0,3,6,271817.43345946306
2015,34563,7,0,1,4,10,299831.10482187854
2006,127660,4,3,0,4,19,231419.49282045895
1999,21907,6,0,1,5,26,218930.00528344882
2010,78897,5,0,0,0,15,251602.3363884637
2016,156606,7,0,1,4,9,272038.72721997555
2014,116193,6,3,0,1,11,272026.8546503109
1999,95389,0,2,0,3,26,183605.2753493733
2006,216451,3,3,0,2,19,213808.785246429
2003,293366,0,1,1,2,22,180206.22938534405
2010,217647,4,2,1,1,15,233495.07532632753
2006,38162,5,3,1,4,19,241661.19318652197
1998,287881,5,1,1,1,27,167805.2205879048
2003,43762,4,0,1,5,22,236213.1018856499
2016,212732,6,2,0,4,9,260781.60529970846
2022,212625,1,1,1,2,3,279912.86568565003
2009,238817,3,2,1,3,16,220805.14658731606
2010,142170,7,0,1,2,15,254556.7906518133
2001,140833,2,0,1,5,24,204509.24784019505
2012,105392,4,3,1,2,13,251454.13203658003
1998,190031,4,1,1,1,27,181257.79183685992
2020,34854,0,3,0,0,5,282205.8372534276
2020,181687,7,2,0,5,5,291044.5976786872
2007,161096,5,0,0,1,18,222391.60061207
2006,211774,6,3,1,0,19,221509.0565850636
2007,69460,1,3,1,1,18,233302.96507143183
2022,71653,7,3,1,0,3,319568.8579983254
2000,57939,4,0,0,1,25,216185.70822879055
2002,195122,4,2,0,0,23,197522.170396195
2021,292107,6,1,1,4,4,276480.9973323201
2015,107579,1,1,0,2,10,268887.5140356398
2002,20244,1,0,1,3,23,217950.96517578157
2014,152293,5,0,0,5,11,260094.61696412222
2013,93740,4,3,0,0,12,266403.3003011035
2012,299581,6,1,1,5,13,237225.92384499675
1999,36200,1,2,1,0,26,204009.35761913378
2005,281154,3,0,1,5,20,196414.95114677266
